[2025-10-21T13:40:04.609+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-21T13:40:04.631+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-10-21T13:30:00+00:00 [queued]>
[2025-10-21T13:40:04.636+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-10-21T13:30:00+00:00 [queued]>
[2025-10-21T13:40:04.636+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-10-21T13:40:04.644+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2025-10-21 13:30:00+00:00
[2025-10-21T13:40:04.650+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2025-10-21T13:30:00+00:00', '--job-id', '99', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpd2l4awew']
[2025-10-21T13:40:04.653+0000] {standard_task_runner.py:91} INFO - Job 99: Subtask download_minio
[2025-10-21T13:40:04.652+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=66138) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-10-21T13:40:04.654+0000] {standard_task_runner.py:64} INFO - Started process 66148 to run task
[2025-10-21T13:40:04.692+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2025-10-21T13:30:00+00:00 [running]> on host 247b7821f06b
[2025-10-21T13:40:04.762+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='jupudimanoj74@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2025-10-21T13:30:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-10-21T13:30:00+00:00'
[2025-10-21T13:40:04.763+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-10-21T13:40:05.079+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974267.json -> /tmp/minio_downloads/1760974267.json
[2025-10-21T13:40:05.084+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974274.json -> /tmp/minio_downloads/1760974274.json
[2025-10-21T13:40:05.089+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974282.json -> /tmp/minio_downloads/1760974282.json
[2025-10-21T13:40:05.094+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974289.json -> /tmp/minio_downloads/1760974289.json
[2025-10-21T13:40:05.099+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974296.json -> /tmp/minio_downloads/1760974296.json
[2025-10-21T13:40:05.104+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974303.json -> /tmp/minio_downloads/1760974303.json
[2025-10-21T13:40:05.108+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974311.json -> /tmp/minio_downloads/1760974311.json
