[2025-10-22T12:25:42.979+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-22T12:25:43.001+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-10-22T12:20:00+00:00 [queued]>
[2025-10-22T12:25:43.006+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-10-22T12:20:00+00:00 [queued]>
[2025-10-22T12:25:43.006+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-10-22T12:25:43.015+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2025-10-22 12:20:00+00:00
[2025-10-22T12:25:43.021+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2025-10-22T12:20:00+00:00', '--job-id', '194', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpvcutzy1t']
[2025-10-22T12:25:43.023+0000] {standard_task_runner.py:91} INFO - Job 194: Subtask download_minio
[2025-10-22T12:25:43.023+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=40751) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-10-22T12:25:43.025+0000] {standard_task_runner.py:64} INFO - Started process 40761 to run task
[2025-10-22T12:25:43.060+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2025-10-22T12:20:00+00:00 [running]> on host 247b7821f06b
[2025-10-22T12:25:43.130+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='jupudimanoj74@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2025-10-22T12:20:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-10-22T12:20:00+00:00'
[2025-10-22T12:25:43.131+0000] {taskinstance.py:430} INFO - ::endgroup::
