[2025-10-22T12:25:22.085+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-22T12:25:22.108+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-10-22T12:15:00+00:00 [queued]>
[2025-10-22T12:25:22.113+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-10-22T12:15:00+00:00 [queued]>
[2025-10-22T12:25:22.113+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-10-22T12:25:22.122+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2025-10-22 12:15:00+00:00
[2025-10-22T12:25:22.129+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=38704) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-10-22T12:25:22.128+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2025-10-22T12:15:00+00:00', '--job-id', '190', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmp3s_8c4al']
[2025-10-22T12:25:22.130+0000] {standard_task_runner.py:64} INFO - Started process 38714 to run task
[2025-10-22T12:25:22.130+0000] {standard_task_runner.py:91} INFO - Job 190: Subtask download_minio
[2025-10-22T12:25:22.168+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2025-10-22T12:15:00+00:00 [running]> on host 247b7821f06b
[2025-10-22T12:25:22.236+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='jupudimanoj74@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2025-10-22T12:15:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-10-22T12:15:00+00:00'
[2025-10-22T12:25:22.237+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-10-22T12:25:22.636+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974267.json -> /tmp/minio_downloads/1760974267.json
[2025-10-22T12:25:22.641+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974274.json -> /tmp/minio_downloads/1760974274.json
[2025-10-22T12:25:22.647+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974282.json -> /tmp/minio_downloads/1760974282.json
[2025-10-22T12:25:22.652+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974289.json -> /tmp/minio_downloads/1760974289.json
[2025-10-22T12:25:22.661+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974296.json -> /tmp/minio_downloads/1760974296.json
[2025-10-22T12:25:22.666+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974303.json -> /tmp/minio_downloads/1760974303.json
[2025-10-22T12:25:22.674+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974311.json -> /tmp/minio_downloads/1760974311.json
[2025-10-22T12:25:22.682+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974318.json -> /tmp/minio_downloads/1760974318.json
[2025-10-22T12:25:22.687+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974325.json -> /tmp/minio_downloads/1760974325.json
[2025-10-22T12:25:22.692+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976264.json -> /tmp/minio_downloads/1760976264.json
[2025-10-22T12:25:22.697+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976271.json -> /tmp/minio_downloads/1760976271.json
[2025-10-22T12:25:22.702+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976279.json -> /tmp/minio_downloads/1760976279.json
[2025-10-22T12:25:22.707+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976286.json -> /tmp/minio_downloads/1760976286.json
[2025-10-22T12:25:22.711+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976293.json -> /tmp/minio_downloads/1760976293.json
[2025-10-22T12:25:22.718+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976300.json -> /tmp/minio_downloads/1760976300.json
[2025-10-22T12:25:22.722+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976308.json -> /tmp/minio_downloads/1760976308.json
[2025-10-22T12:25:22.727+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976315.json -> /tmp/minio_downloads/1760976315.json
[2025-10-22T12:25:22.731+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976322.json -> /tmp/minio_downloads/1760976322.json
[2025-10-22T12:25:22.735+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976329.json -> /tmp/minio_downloads/1760976329.json
[2025-10-22T12:25:22.739+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976336.json -> /tmp/minio_downloads/1760976336.json
[2025-10-22T12:25:22.744+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976343.json -> /tmp/minio_downloads/1760976343.json
[2025-10-22T12:25:22.748+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976351.json -> /tmp/minio_downloads/1760976351.json
[2025-10-22T12:25:22.752+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976358.json -> /tmp/minio_downloads/1760976358.json
[2025-10-22T12:25:22.757+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976365.json -> /tmp/minio_downloads/1760976365.json
[2025-10-22T12:25:22.761+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976372.json -> /tmp/minio_downloads/1760976372.json
[2025-10-22T12:25:22.765+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976379.json -> /tmp/minio_downloads/1760976379.json
[2025-10-22T12:25:22.770+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976386.json -> /tmp/minio_downloads/1760976386.json
[2025-10-22T12:25:22.774+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976393.json -> /tmp/minio_downloads/1760976393.json
[2025-10-22T12:25:22.779+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976401.json -> /tmp/minio_downloads/1760976401.json
[2025-10-22T12:25:22.783+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976408.json -> /tmp/minio_downloads/1760976408.json
[2025-10-22T12:25:22.788+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976415.json -> /tmp/minio_downloads/1760976415.json
[2025-10-22T12:25:22.792+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976422.json -> /tmp/minio_downloads/1760976422.json
